,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.524598937604427
5,logXiH,78.89599478373904
6,XiE,3.075240739585146
7,XiH,10.500587699428513
8,kappa,0.10569427822462751
9,q,7.723181540630803
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,2.169930677669768
14,muZ,0.0
15,muVtilde,0.0
16,chi,14.080612013756152
17,sigmaW,0.6433022609658748
18,sigmaQ,1.4959465240131582
19,sigmaR,1.4959465240131582
20,deltaE,2.2971473642894713
21,deltaH,0.6486144804949375
22,PiH,184.78345389669641
23,PiE,14.67108234432695
24,betaE,24.94224466968892
25,betaH,0.10880574545541236
26,muW,2.6972253310676724
27,muQ,52.50689657952469
28,r,51.92808927106257
29,dent,0.017685640267285023
30,Fe,75.26160536356792
31,firstCoefsE,2.7316445677687913
32,secondCoefsE,0.012950690508756878
33,Fh,131.16628414653272
34,firstCoefsH,1.8980117086031474
35,secondCoefsH,0.012950690508756878
36,HJB_E,5.222664299789572
37,HJB_H,158.46982636394094
38,kappa_min,0.008683627375879771
